108,972058       ,999999999
109,972058       ,999999999
111,972058       ,999999999
112,972058       ,999999999
113,972058       ,999999999
114,972058       ,999999999
118,972058       ,999999999
119,972058       ,999999999
120,972058       ,999999999
121,972058       ,999999999
122,972058       ,999999999
125,972058       ,999999999
126,972058       ,999999999
127,972058       ,999999999
129,972058       ,999999999
130,972058       ,999999999
199,972058       ,0
101,972060       ,999999999
102,972060       ,999999999
103,972060       ,999999999
104,972060       ,999999999
105,972060       ,999999999
107,972060       ,999999999
108,972060       ,999999999
109,972060       ,999999999
111,972060       ,999999999
112,972060       ,999999999
113,972060       ,999999999
114,972060       ,999999999
118,972060       ,999999999
119,972060       ,999999999
120,972060       ,999999999
121,972060       ,999999999
122,972060       ,999999999
125,972060       ,999999999
126,972060       ,999999999
127,972060       ,999999999
129,972060       ,999999999
130,972060       ,999999999
199,972060       ,0
101,972061       ,999999999
102,972061       ,999999999
103,972061       ,999999999
104,972061       ,999999999
105,972061       ,999999999
107,972061       ,999999999
108,972061       ,999999999
109,972061       ,999999999
111,972061       ,999999999
112,972061       ,999999999
113,972061       ,999999999
114,972061       ,999999999
118,972061       ,999999999
119,972061       ,999999999
120,972061       ,999999999
121,972061       ,999999999
122,972061       ,999999999
125,972061       ,999999999
126,972061       ,999999999
127,972061       ,999999999
129,972061       ,999999999
130,972061       ,999999999
199,972061       ,0
101,972081       ,999999999
102,972081       ,999999999
103,972081       ,999999999
104,972081       ,999999999
105,972081       ,999999999
107,972081       ,999999999
108,972081       ,999999999
109,972081       ,999999999
111,972081       ,999999999
112,972081       ,999999999
113,972081       ,999999999
114,972081       ,999999999
118,972081       ,999999999
119,972081       ,999999999
120,972081       ,999999999
121,972081       ,999999999
122,972081       ,999999999
125,972081       ,999999999
126,972081       ,999999999
127,972081       ,999999999
129,972081       ,999999999
130,972081       ,999999999
199,972081       ,0
101,972251       ,999999999
102,972251       ,999999999
103,972251       ,999999999
104,972251       ,999999999
105,972251       ,999999999
107,972251       ,999999999
108,972251       ,999999999
109,972251       ,999999999
111,972251       ,999999999
112,972251       ,999999999
113,972251       ,999999999
114,972251       ,999999999
118,972251       ,999999999
119,972251       ,999999999
120,972251       ,999999999
121,972251       ,999999999
122,972251       ,999999999
125,972251       ,999999999
126,972251       ,999999999
127,972251       ,999999999
129,972251       ,999999999
130,972251       ,999999999
199,972251       ,0
101,972562       ,999999999
102,972562       ,999999999
103,972562       ,999999999
104,972562       ,999999999
105,972562       ,999999999
107,972562       ,999999999
108,972562       ,999999999
109,972562       ,999999999
111,972562       ,999999999
112,972562       ,999999999
113,972562       ,999999999
114,972562       ,999999999
118,972562       ,999999999
119,972562       ,999999999
120,972562       ,999999999
121,972562       ,999999999
122,972562       ,999999999
125,972562       ,999999999
126,972562       ,999999999
127,972562       ,999999999
129,972562       ,999999999
130,972562       ,999999999
199,972562       ,0
101,973166       ,999999999
102,973166       ,999999999
103,973166       ,999999999
104,973166       ,999999999
105,973166       ,999999999
107,973166       ,999999999
108,973166       ,999999999
109,973166       ,999999999
111,973166       ,999999999
112,973166       ,999999999
113,973166       ,999999999
114,973166       ,999999999
118,973166       ,999999999
119,973166       ,999999999
120,973166       ,999999999
121,973166       ,999999999
122,973166       ,999999999
125,973166       ,999999999
126,973166       ,999999999
127,973166       ,999999999
129,973166       ,999999999
130,973166       ,999999999
199,973166       ,0
101,971216       ,999999999
102,971216       ,999999999
103,971216       ,999999999
104,971216       ,999999999
105,971216       ,999999999
107,971216       ,999999999
108,971216       ,999999999
109,971216       ,999999999
111,971216       ,999999999
112,971216       ,999999999
113,971216       ,999999999
114,971216       ,999999999
118,971216       ,999999999
119,971216       ,999999999
120,971216       ,999999999
121,971216       ,999999999
122,971216       ,999999999
125,971216       ,999999999
126,971216       ,999999999
127,971216       ,999999999
129,971216       ,999999999
130,971216       ,999999999
199,971216       ,0
101,971747       ,999999999
102,971747       ,999999999
103,971747       ,999999999
104,971747       ,999999999
105,971747       ,999999999
107,971747       ,999999999
108,971747       ,999999999
109,971747       ,999999999
111,971747       ,999999999
112,971747       ,999999999
113,971747       ,999999999
114,971747       ,999999999
118,971747       ,999999999
119,971747       ,999999999
120,971747       ,999999999
121,971747       ,999999999
122,971747       ,999999999
125,971747       ,999999999
126,971747       ,999999999
127,971747       ,999999999
129,971747       ,999999999
130,971747       ,999999999
199,971747       ,0
101,971770       ,999999999
102,971770       ,999999999
103,971770       ,999999999
104,971770       ,999999999
105,971770       ,999999999
107,971770       ,999999999
108,971770       ,999999999
109,971770       ,999999999
111,971770       ,999999999
112,971770       ,999999999
113,971770       ,999999999
114,971770       ,999999999
118,971770       ,999999999
119,971770       ,999999999
120,971770       ,999999999
121,971770       ,999999999
122,971770       ,999999999
125,971770       ,999999999
126,971770       ,999999999
127,971770       ,999999999
129,971770       ,999999999
130,971770       ,999999999
199,971770       ,0
101,971941       ,999999999
102,971941       ,999999999
103,971941       ,999999999
104,971941       ,999999999
105,971941       ,999999999
107,971941       ,999999999
108,971941       ,999999999
109,971941       ,999999999
111,971941       ,999999999
112,971941       ,999999999
113,971941       ,999999999
114,971941       ,999999999
118,971941       ,999999999
119,971941       ,999999999
120,971941       ,999999999
121,971941       ,999999999
122,971941       ,999999999
125,971941       ,999999999
126,971941       ,999999999
127,971941       ,999999999
129,971941       ,999999999
130,971941       ,999999999
199,971941       ,0
101,971944       ,999999999
102,971944       ,999999999
103,971944       ,999999999
104,971944       ,999999999
105,971944       ,999999999
107,971944       ,999999999
108,971944       ,999999999
109,971944       ,999999999
111,971944       ,999999999
112,971944       ,999999999
113,971944       ,999999999
114,971944       ,999999999
118,971944       ,999999999
119,971944       ,999999999
120,971944       ,999999999
121,971944       ,999999999
122,971944       ,999999999
125,971944       ,999999999
126,971944       ,999999999
127,971944       ,999999999
129,971944       ,999999999
130,971944       ,999999999
199,971944       ,0
101,972706       ,999999999
102,972706       ,999999999
103,972706       ,999999999
104,972706       ,999999999
105,972706       ,999999999
107,972706       ,999999999
108,972706       ,999999999
109,972706       ,999999999
111,972706       ,999999999
112,972706       ,999999999
113,972706       ,999999999
114,972706       ,999999999
118,972706       ,999999999
119,972706       ,999999999
120,972706       ,999999999
121,972706       ,999999999
122,972706       ,999999999
125,972706       ,999999999
126,972706       ,999999999
127,972706       ,999999999
129,972706       ,999999999
130,972706       ,999999999
199,972706       ,0
101,972750       ,999999999
102,972750       ,999999999
103,972750       ,999999999
104,972750       ,999999999
105,972750       ,999999999
107,972750       ,999999999
108,972750       ,999999999
109,972750       ,999999999
111,972750       ,999999999
112,972750       ,999999999
113,972750       ,999999999
114,972750       ,999999999
118,972750       ,999999999
119,972750       ,999999999
120,972750       ,999999999
121,972750       ,999999999
122,972750       ,999999999
125,972750       ,999999999
126,972750       ,999999999
127,972750       ,999999999
129,972750       ,999999999
130,972750       ,999999999
199,972750       ,0
101,973770       ,999999999
102,973770       ,999999999
103,973770       ,999999999
104,973770       ,999999999
105,973770       ,999999999
107,973770       ,999999999
108,973770       ,999999999
109,973770       ,999999999
111,973770       ,999999999
112,973770       ,999999999
113,973770       ,999999999
114,973770       ,999999999
118,973770       ,999999999
119,973770       ,999999999
120,973770       ,999999999
121,973770       ,999999999
122,973770       ,999999999
125,973770       ,999999999
126,973770       ,999999999
127,973770       ,999999999
129,973770       ,999999999
130,973770       ,999999999
199,973770       ,0
101,974000       ,999999999
102,974000       ,999999999
103,974000       ,999999999
104,974000       ,999999999
105,974000       ,999999999
107,974000       ,999999999
108,974000       ,999999999
109,974000       ,999999999
111,974000       ,999999999
112,974000       ,999999999
113,974000       ,999999999
114,974000       ,999999999
118,974000       ,999999999
119,974000       ,999999999
120,974000       ,999999999
121,974000       ,999999999
122,974000       ,999999999
125,974000       ,999999999
126,974000       ,999999999
127,974000       ,999999999
129,974000       ,999999999
130,974000       ,999999999
199,974000       ,0
101,974025       ,999999999
102,974025       ,999999999
103,974025       ,999999999
104,974025       ,999999999
105,974025       ,999999999
107,974025       ,999999999
108,974025       ,999999999
109,974025       ,999999999
111,974025       ,999999999
112,974025       ,999999999
113,974025       ,999999999
114,974025       ,999999999
118,974025       ,999999999
119,974025       ,999999999
120,974025       ,999999999
121,974025       ,999999999
122,974025       ,999999999
125,974025       ,999999999
126,974025       ,999999999
127,974025       ,999999999
129,974025       ,999999999
130,974025       ,999999999
199,974025       ,0
101,974085       ,999999999
102,974085       ,999999999
103,974085       ,999999999
104,974085       ,999999999
105,974085       ,999999999
107,974085       ,999999999
108,974085       ,999999999
109,974085       ,999999999
111,974085       ,999999999
112,974085       ,999999999
113,974085       ,999999999
114,974085       ,999999999
118,974085       ,999999999
119,974085       ,999999999
120,974085       ,999999999
121,974085       ,999999999
122,974085       ,999999999
125,974085       ,999999999
126,974085       ,999999999
127,974085       ,999999999
129,974085       ,999999999
130,974085       ,999999999
199,974085       ,0
101,974270       ,999999999
102,974270       ,999999999
103,974270       ,999999999
104,974270       ,999999999
105,974270       ,999999999
107,974270       ,999999999
108,974270       ,999999999
109,974270       ,999999999
111,974270       ,999999999
112,974270       ,999999999
113,974270       ,999999999
114,974270       ,999999999
118,974270       ,999999999
119,974270       ,999999999
120,974270       ,999999999
121,974270       ,999999999
122,974270       ,999999999
125,974270       ,999999999
126,974270       ,999999999
127,974270       ,999999999
129,974270       ,999999999
130,974270       ,999999999
199,974270       ,0
101,974285       ,999999999
102,974285       ,999999999
103,974285       ,999999999
104,974285       ,999999999
105,974285       ,999999999
107,974285       ,999999999
108,974285       ,999999999
109,974285       ,999999999
111,974285       ,999999999
112,974285       ,999999999
113,974285       ,999999999
114,974285       ,999999999
118,974285       ,999999999
119,974285       ,999999999
120,974285       ,999999999
121,974285       ,999999999
122,974285       ,999999999
125,974285       ,999999999
126,974285       ,999999999
127,974285       ,999999999
129,974285       ,999999999
130,974285       ,999999999
199,974285       ,0
101,974501       ,999999999
102,974501       ,999999999
103,974501       ,999999999
104,974501       ,999999999
105,974501       ,999999999
107,974501       ,999999999
108,974501       ,999999999
109,974501       ,999999999
111,974501       ,999999999
112,974501       ,999999999
113,974501       ,999999999
114,974501       ,999999999
118,974501       ,999999999
119,974501       ,999999999
120,974501       ,999999999
121,974501       ,999999999
122,974501       ,999999999
125,974501       ,999999999
126,974501       ,999999999
127,974501       ,999999999
129,974501       ,999999999
130,974501       ,999999999
199,974501       ,0
101,974508       ,999999999
102,974508       ,999999999
103,974508       ,999999999
104,974508       ,999999999
105,974508       ,999999999
107,974508       ,999999999
108,974508       ,999999999
109,974508       ,999999999
111,974508       ,999999999
112,974508       ,999999999
113,974508       ,999999999
114,974508       ,999999999
118,974508       ,999999999
119,974508       ,999999999
120,974508       ,999999999
121,974508       ,999999999
122,974508       ,999999999
125,974508       ,999999999
126,974508       ,999999999
127,974508       ,999999999
129,974508       ,999999999
130,974508       ,999999999
199,974508       ,0
101,974521       ,999999999
102,974521       ,999999999
103,974521       ,999999999
104,974521       ,999999999
105,974521       ,999999999
107,974521       ,999999999
108,974521       ,999999999
109,974521       ,999999999
111,974521       ,999999999
112,974521       ,999999999
113,974521       ,999999999
114,974521       ,999999999
118,974521       ,999999999
119,974521       ,999999999
120,974521       ,999999999
121,974521       ,999999999
122,974521       ,999999999
125,974521       ,999999999
126,974521       ,999999999
127,974521       ,999999999
129,974521       ,999999999
130,974521       ,999999999
199,974521       ,0
101,974524       ,999999999
102,974524       ,999999999
103,974524       ,999999999
104,974524       ,999999999
105,974524       ,999999999
107,974524       ,999999999
108,974524       ,999999999
109,974524       ,999999999
111,974524       ,999999999
112,974524       ,999999999
113,974524       ,999999999
114,974524       ,999999999
118,974524       ,999999999
119,974524       ,999999999
120,974524       ,999999999
121,974524       ,999999999
122,974524       ,999999999
125,974524       ,999999999
126,974524       ,999999999
127,974524       ,999999999
129,974524       ,999999999
130,974524       ,999999999
199,974524       ,0
101,974582       ,999999999
102,974582       ,999999999
103,974582       ,999999999
104,974582       ,999999999
105,974582       ,999999999
107,974582       ,999999999
108,974582       ,999999999
109,974582       ,999999999
111,974582       ,999999999
112,974582       ,999999999
113,974582       ,999999999
114,974582       ,999999999
118,974582       ,999999999
119,974582       ,999999999
120,974582       ,999999999
121,974582       ,999999999
122,974582       ,999999999
125,974582       ,999999999
126,974582       ,999999999
127,974582       ,999999999
129,974582       ,999999999
130,974582       ,999999999
199,974582       ,0
101,974583       ,999999999
102,974583       ,999999999
103,974583       ,999999999
104,974583       ,999999999
105,974583       ,999999999
107,974583       ,999999999
108,974583       ,999999999
109,974583       ,999999999
111,974583       ,999999999
112,974583       ,999999999
113,974583       ,999999999
114,974583       ,999999999
118,974583       ,999999999
119,974583       ,999999999
120,974583       ,999999999
121,974583       ,999999999
122,974583       ,999999999
125,974583       ,999999999
126,974583       ,999999999
127,974583       ,999999999
129,974583       ,999999999
130,974583       ,999999999
199,974583       ,0
101,974592       ,999999999
102,974592       ,999999999
103,974592       ,999999999
104,974592       ,999999999
105,974592       ,999999999
107,974592       ,999999999
108,974592       ,999999999
109,974592       ,999999999
111,974592       ,999999999
112,974592       ,999999999
113,974592       ,999999999
114,974592       ,999999999
118,974592       ,999999999
119,974592       ,999999999
120,974592       ,999999999
121,974592       ,999999999
122,974592       ,999999999
125,974592       ,999999999
126,974592       ,999999999
127,974592       ,999999999
129,974592       ,999999999
130,974592       ,999999999
199,974592       ,0
101,974805       ,999999999
102,974805       ,999999999
103,974805       ,999999999
104,974805       ,999999999
105,974805       ,999999999
107,974805       ,999999999
108,974805       ,999999999
109,974805       ,999999999
111,974805       ,999999999
112,974805       ,999999999
113,974805       ,999999999
114,974805       ,999999999
118,974805       ,999999999
119,974805       ,999999999
120,974805       ,999999999
121,974805       ,999999999
122,974805       ,999999999
125,974805       ,999999999
126,974805       ,999999999
127,974805       ,999999999
129,974805       ,999999999
130,974805       ,999999999
199,974805       ,0
101,974810       ,999999999
102,974810       ,999999999
103,974810       ,999999999
104,974810       ,999999999
105,974810       ,999999999
107,974810       ,999999999
108,974810       ,999999999
109,974810       ,999999999
111,974810       ,999999999
112,974810       ,999999999
113,974810       ,999999999
114,974810       ,999999999
118,974810       ,999999999
119,974810       ,999999999
120,974810       ,999999999
121,974810       ,999999999
122,974810       ,999999999
125,974810       ,999999999
126,974810       ,999999999
127,974810       ,999999999
129,974810       ,999999999
130,974810       ,999999999
199,974810       ,0
101,974828       ,999999999
102,974828       ,999999999
103,974828       ,999999999
104,974828       ,999999999
105,974828       ,999999999
107,974828       ,999999999
108,974828       ,999999999
109,974828       ,999999999
111,974828       ,999999999
112,974828       ,999999999
113,974828       ,999999999
114,974828       ,999999999
118,974828       ,999999999
119,974828       ,999999999
120,974828       ,999999999
121,974828       ,999999999
122,974828       ,999999999
125,974828       ,999999999
126,974828       ,999999999
127,974828       ,999999999
129,974828       ,999999999
130,974828       ,999999999
199,974828       ,0
101,975021       ,999999999
102,975021       ,999999999
103,975021       ,999999999
104,975021       ,999999999
105,975021       ,999999999
107,975021       ,999999999
108,975021       ,999999999
109,975021       ,999999999
111,975021       ,999999999
112,975021       ,999999999
113,975021       ,999999999
114,975021       ,999999999
118,975021       ,999999999
119,975021       ,999999999
120,975021       ,999999999
121,975021       ,999999999
122,975021       ,999999999
125,975021       ,999999999
126,975021       ,999999999
127,975021       ,999999999
129,975021       ,999999999
130,975021       ,999999999
199,975021       ,0
101,975023       ,999999999
102,975023       ,999999999
103,975023       ,999999999
104,975023       ,999999999
105,975023       ,999999999
107,975023       ,999999999
108,975023       ,999999999
109,975023       ,999999999
111,975023       ,999999999
112,975023       ,999999999
113,975023       ,999999999
114,975023       ,999999999
118,975023       ,999999999
119,975023       ,999999999
120,975023       ,999999999
121,975023       ,999999999
122,975023       ,999999999
125,975023       ,999999999
126,975023       ,999999999
127,975023       ,999999999
129,975023       ,999999999
130,975023       ,999999999
199,975023       ,0
101,975995       ,999999999
102,975995       ,999999999
103,975995       ,999999999
104,975995       ,999999999
105,975995       ,999999999
107,975995       ,999999999
108,975995       ,999999999
109,975995       ,999999999
111,975995       ,999999999
112,975995       ,999999999
113,975995       ,999999999
114,975995       ,999999999
118,975995       ,999999999
119,975995       ,999999999
120,975995       ,999999999
121,975995       ,999999999
122,975995       ,999999999
125,975995       ,999999999
126,975995       ,999999999
127,975995       ,999999999
129,975995       ,999999999
130,975995       ,999999999
199,975995       ,0
101,976400       ,999999999
102,976400       ,999999999
103,976400       ,999999999
104,976400       ,999999999
105,976400       ,999999999
107,976400       ,999999999
108,976400       ,999999999
109,976400       ,999999999
111,976400       ,999999999
112,976400       ,999999999
113,976400       ,999999999
114,976400       ,999999999
118,976400       ,999999999
119,976400       ,999999999
120,976400       ,999999999
121,976400       ,999999999
122,976400       ,999999999
125,976400       ,999999999
126,976400       ,999999999
127,976400       ,999999999
129,976400       ,999999999
130,976400       ,999999999
199,976400       ,0
101,976540       ,999999999
102,976540       ,999999999
103,976540       ,999999999
104,976540       ,999999999
105,976540       ,999999999
107,976540       ,999999999
108,976540       ,999999999
109,976540       ,999999999
111,976540       ,999999999
112,976540       ,999999999
113,976540       ,999999999
114,976540       ,999999999
118,976540       ,999999999
119,976540       ,999999999
120,976540       ,999999999
121,976540       ,999999999
122,976540       ,999999999
125,976540       ,999999999
126,976540       ,999999999
127,976540       ,999999999
129,976540       ,999999999
130,976540       ,999999999
199,976540       ,0
101,976546       ,999999999
102,976546       ,999999999
103,976546       ,999999999
104,976546       ,999999999
105,976546       ,999999999
107,976546       ,999999999
108,976546       ,999999999
109,976546       ,999999999
111,976546       ,999999999
112,976546       ,999999999
113,976546       ,999999999
114,976546       ,999999999
118,976546       ,999999999
119,976546       ,999999999
120,976546       ,999999999
121,976546       ,999999999
122,976546       ,999999999
125,976546       ,999999999
126,976546       ,999999999
127,976546       ,999999999
129,976546       ,999999999
130,976546       ,999999999
199,976546       ,0
101,976670       ,999999999
102,976670       ,999999999
103,976670       ,999999999
104,976670       ,999999999
105,976670       ,999999999
107,976670       ,999999999
108,976670       ,999999999
109,976670       ,999999999
111,976670       ,999999999
112,976670       ,999999999
113,976670       ,999999999
114,976670       ,999999999
118,976670       ,999999999
119,976670       ,999999999
120,976670       ,999999999
121,976670       ,999999999
122,976670       ,999999999
125,976670       ,999999999
126,976670       ,999999999
127,976670       ,999999999
129,976670       ,999999999
130,976670       ,999999999
199,976670       ,0
101,977251       ,999999999
102,977251       ,999999999
103,977251       ,999999999
104,977251       ,999999999
105,977251       ,999999999
107,977251       ,999999999
108,977251       ,999999999
109,977251       ,999999999
111,977251       ,999999999
112,977251       ,999999999
113,977251       ,999999999
114,977251       ,999999999
118,977251       ,999999999
119,977251       ,999999999
120,977251       ,999999999
121,977251       ,999999999
122,977251       ,999999999
125,977251       ,999999999
126,977251       ,999999999
127,977251       ,999999999
129,977251       ,999999999
130,977251       ,999999999
199,977251       ,0
101,977450       ,999999999
102,977450       ,999999999
103,977450       ,999999999
104,977450       ,999999999
105,977450       ,999999999
107,977450       ,999999999
108,977450       ,999999999
109,977450       ,999999999
111,977450       ,999999999
112,977450       ,999999999
113,977450       ,999999999
114,977450       ,999999999
118,977450       ,999999999
119,977450       ,999999999
120,977450       ,999999999
121,977450       ,999999999
122,977450       ,999999999
125,977450       ,999999999
126,977450       ,999999999
127,977450       ,999999999
129,977450       ,999999999
130,977450       ,999999999
199,977450       ,0
101,973045       ,999999999
102,973045       ,999999999
103,973045       ,999999999
104,973045       ,999999999
105,973045       ,999999999
107,973045       ,999999999
108,973045       ,999999999
109,973045       ,999999999
111,973045       ,999999999
112,973045       ,999999999
113,973045       ,999999999
114,973045       ,999999999
118,973045       ,999999999
119,973045       ,999999999
120,973045       ,999999999
121,973045       ,999999999
122,973045       ,999999999
125,973045       ,999999999
126,973045       ,999999999
127,973045       ,999999999
129,973045       ,999999999
130,973045       ,999999999
199,973045       ,0
101,973046       ,999999999
102,973046       ,999999999
103,973046       ,999999999
104,973046       ,999999999
105,973046       ,999999999
107,973046       ,999999999
108,973046       ,999999999
109,973046       ,999999999
111,973046       ,999999999
112,973046       ,999999999
113,973046       ,999999999
114,973046       ,999999999
118,973046       ,999999999
119,973046       ,999999999
120,973046       ,999999999
121,973046       ,999999999
122,973046       ,999999999
125,973046       ,999999999
126,973046       ,999999999
127,973046       ,999999999
129,973046       ,999999999
130,973046       ,999999999
199,973046       ,0
101,974047       ,999999999
102,974047       ,999999999
103,974047       ,999999999
104,974047       ,999999999
105,974047       ,999999999
107,974047       ,999999999
108,974047       ,999999999
109,974047       ,999999999
111,974047       ,999999999
112,974047       ,999999999
113,974047       ,999999999
114,974047       ,999999999
118,974047       ,999999999
119,974047       ,999999999
120,974047       ,999999999
121,974047       ,999999999
122,974047       ,999999999
125,974047       ,999999999
126,974047       ,999999999
127,974047       ,999999999
129,974047       ,999999999
130,974047       ,999999999
199,974047       ,0
101,975101       ,999999999
102,975101       ,999999999
103,975101       ,999999999
104,975101       ,999999999
105,975101       ,999999999
107,975101       ,999999999
108,975101       ,999999999
109,975101       ,999999999
111,975101       ,999999999
112,975101       ,999999999
113,975101       ,999999999
114,975101       ,999999999
118,975101       ,999999999
119,975101       ,999999999
120,975101       ,999999999
121,975101       ,999999999
122,975101       ,999999999
125,975101       ,999999999
126,975101       ,999999999
127,975101       ,999999999
129,975101       ,999999999
130,975101       ,999999999
199,975101       ,0
101,975102       ,999999999
102,975102       ,999999999
103,975102       ,999999999
104,975102       ,999999999
105,975102       ,999999999
107,975102       ,999999999
108,975102       ,999999999
109,975102       ,999999999
111,975102       ,999999999
112,975102       ,999999999
113,975102       ,999999999
114,975102       ,999999999
118,975102       ,999999999
119,975102       ,999999999
120,975102       ,999999999
121,975102       ,999999999
122,975102       ,999999999
125,975102       ,999999999
126,975102       ,999999999
127,975102       ,999999999
129,975102       ,999999999
130,975102       ,999999999
199,975102       ,0
101,975290       ,999999999
102,975290       ,999999999
103,975290       ,999999999
104,975290       ,999999999
105,975290       ,999999999
107,975290       ,999999999
108,975290       ,999999999
109,975290       ,999999999
111,975290       ,999999999
112,975290       ,999999999
113,975290       ,999999999
114,975290       ,999999999
118,975290       ,999999999
119,975290       ,999999999
120,975290       ,999999999
121,975290       ,999999999
122,975290       ,999999999
125,975290       ,999999999
126,975290       ,999999999
127,975290       ,999999999
129,975290       ,999999999
130,975290       ,999999999
199,975290       ,0
101,975329       ,999999999
102,975329       ,999999999
103,975329       ,999999999
104,975329       ,999999999
105,975329       ,999999999
107,975329       ,999999999
108,975329       ,999999999
109,975329       ,999999999
111,975329       ,999999999
112,975329       ,999999999
113,975329       ,999999999
114,975329       ,999999999
118,975329       ,999999999
119,975329       ,999999999
120,975329       ,999999999
121,975329       ,999999999
122,975329       ,999999999
125,975329       ,999999999
126,975329       ,999999999
127,975329       ,999999999
129,975329       ,999999999
130,975329       ,999999999
199,975329       ,0
101,975432       ,999999999
102,975432       ,999999999
103,975432       ,999999999
104,975432       ,999999999
105,975432       ,999999999
107,975432       ,999999999
108,975432       ,999999999
109,975432       ,999999999
111,975432       ,999999999
112,975432       ,999999999
113,975432       ,999999999
114,975432       ,999999999
118,975432       ,999999999
119,975432       ,999999999
120,975432       ,999999999
121,975432       ,999999999
122,975432       ,999999999
125,975432       ,999999999
126,975432       ,999999999
127,975432       ,999999999
129,975432       ,999999999
130,975432       ,999999999
199,975432       ,0
101,975456       ,999999999
102,975456       ,999999999
103,975456       ,999999999
104,975456       ,999999999
105,975456       ,999999999
107,975456       ,999999999
108,975456       ,999999999
109,975456       ,999999999
111,975456       ,999999999
112,975456       ,999999999
113,975456       ,999999999
114,975456       ,999999999
118,975456       ,999999999
119,975456       ,999999999
120,975456       ,999999999
121,975456       ,999999999
122,975456       ,999999999
